title,company,location,created,salary_min,salary_max,description,redirect_url,search_role,search_country
Healthcare Data Analyst,Eaton Building Materials,"Blue Haven, Wyong Area",2024-07-31T07:21:21Z,,,"Job Responsibilities: Understand the complete healthcare system. Compile and organize the existing healthcare data. Create proper record-keeping processes. Identify the different sources of data collection and collect data from these sources. Assess data to understand the patterns and identify discrepancies if any. Develop models that can execute a good number of healthcare operations. Understand data sharing and storing methods. Suggest ways to increase the quality of healthcare services, redu…",https://www.adzuna.com.au/details/4801331789?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Marketing Data Analyst,Allens,"Melbourne CBD, Melbourne",2025-08-13T12:11:45Z,,,"This is a Marketing Data Analyst role with Allens based in Melbourne, VIC, AU  Allens  Role Seniority - mid level More about the Marketing Data Analyst role at Allens Your role At Allens, our business teams are also specialists in their field, using their unique knowledge and expertise to solve critical client and business challenges. You'll be a part of our Marketing and Client Services team, ideally based in Melbourne or Sydney, and help drive smarter engagement, digital delivery, and marketi…",https://www.adzuna.com.au/details/5350018398?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Merchandise Data Analyst,Forever New,"Richmond, Yarra Area",2025-08-18T21:39:44Z,,,"FOREVER US Forever New is Australia's fastest growing fashion clothing and accessories brand. With more than 300 stores and a vast online presence across the globe, we have developed a strong community of fashion-lovers, designers, innovators, experts and creatives who have taken us from Melbourne to the world. We’re a passionate group of individuals with a love for fashion and style - committed to doing whatever it takes to put a smile on her face. We make fashion for the modern woman on the m…",https://www.adzuna.com.au/details/5357259593?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Merchandise Data Analyst,Page Up,Australia,2025-08-20T20:59:46Z,,,"FOREVER US Forever New is Australia's fastest growing fashion clothing and accessories brand. With more than 300 stores and a vast online presence across the globe, we have developed a strong community of fashion-lovers, designers, innovators, experts and creatives who have taken us from Melbourne to the world. We’re a passionate group of individuals with a love for fashion and style - committed to doing whatever it takes to put a smile on her face. We make fashion for the modern woman on the m…",https://www.adzuna.com.au/details/5360017851?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Senior Data Analyst,Department of Communities and Justice,"Parramatta, Parramatta Area",2025-08-21T12:19:56Z,129464.0,142665.0,"Senior Data Analyst Location - Parramatta Employment type – 1 x Ongoing full-time role and 1 x Temporary full-time role for 12 months Salary - $129,464.00 pa - $142,665.00 pa, plus employer's contribution to superannuation and annual leave loading Your role The Senior Data Analyst plays a pivotal role in BOCSAR’s mission to improve community safety and justice outcomes in NSW. Working at the intersection of policy, research, and advanced analytics, the role leads high-level statistical and data…",https://www.adzuna.com.au/details/5361554291?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Senior Data Analyst,Mable,"Brisbane CBD, Brisbane",2025-07-10T05:32:26Z,,,"This is a Senior Data Analyst role with Mable based in Brisbane, QLD, AU  Mable  Role Seniority - senior More about the Senior Data Analyst role at Mable HomeMade, Mable, Leap in! and Mable Direct are entities under the Attain Healthtech Group of companies. While our companies are diverse, three similarities bind us: 1. We exist to create lasting, positive change across the entire care and support sector - impacting more lives, elevating standards and shaping the future of care 2. We believe in…",https://www.adzuna.com.au/details/5294127206?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Lead Data Analyst,Wesfarmers OneDigital,"Melbourne, Melbourne Region",2025-08-21T21:02:20Z,,,"Why OneDigital? Are you interested in joining the team at Wesfarmers OneDigital? Good call. We’re an exciting digital enterprise with big ideas, supporting some of Australia’s most trusted and iconic brands. We’re well on our way towards bringing the best of digital and data possibilities together to create more personalised shopping experiences for customers across our retail brands. Working in a collaborative team with a diverse and deep set of skills and experience, you will learn, collabora…",https://www.adzuna.com.au/details/5361882192?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Senior Data Analyst,myCareer,Australia,2025-08-15T21:10:24Z,129464.0,142665.0,"Senior Data Analyst - Fair Trading | Data, Analytics and Infrastructure Grade: Clerk Grade 9/10 Salary range: $129,464 - $142,665  superannuation and leave loading Term: Ongoing roles, Full time Location: Sydney & Parramatta, hybrid role – average of 50% days face to face split between CBD and Paramatta offices as required. Flexible working arrangements available within these constraints. NSW Fair Trading is establishing a sector-leading data & analytics capability. The Regulatory Intelligence,…",https://www.adzuna.com.au/details/5353580073?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Marketing Data Analyst,The Leading Edge,"Sydney, Sydney Region",2024-07-31T07:20:45Z,,,"The Leading Edge has a fantastic opportunity for a Marketing Data Analyst to work across all parts of our agency turning research data into stories to help our clients achieve their strategic business goals. We're looking for someone who has the ability to turn complex data into meaningful stories that are easy to articulate and be implemented by the client. Here’s what you will be doing day-to-day; Managing data analytics projects independently, from understanding the brief, supporting the pro…",https://www.adzuna.com.au/details/4801327057?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Senior Data Analyst,VAU Versent Pty,"Melbourne, Melbourne Region",2025-08-09T20:53:35Z,,,"We are seeking a Senior Data Analyst to play a key role in modernizing our business intelligence environment. This role involves rebuilding legacy reports in Power BI, integrating with modern data platforms such as Databricks and Azure, and collaborating closely with business domain experts to deliver actionable insights. You will work through a structured handover process from the existing team while designing scalable, high-quality BI solutions aligned with enterprise standards. Responsibilit…",https://www.adzuna.com.au/details/5345284434?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Senior Data Analyst,Marlee,"Sydney, Sydney Region",2024-10-15T23:41:33Z,,,"About the company Fast-track your career with the Marlee Talent Pool. We're not just matching you with your ideal roles but unlocking your long-term career potential. Marlee goes above and beyond by identifying key strengths for your CV, helping you discover a career direction you might not have considered where you can truly thrive, and guiding you to develop those essential soft human skills that close gaps in your resume. Marlee's innovative approach then places you in teams where you'll flo…",https://www.adzuna.com.au/details/4902496697?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
Jr. Data Analyst,Lenovo,Australia,2025-08-22T09:31:37Z,,,"Why Work at Lenovo We are Lenovo. We do what we say. We own what we do. We WOW our customers. Lenovo is a US$69 billion revenue global technology powerhouse, ranked 196 in the Fortune Global 500, and serving millions of customers every day in 180 markets. Focused on a bold vision to deliver Smarter Technology for All, Lenovo has built on its success as the world’s largest PC company with a full-stack portfolio of AI-enabled, AI-ready, and AI-optimized devices (PCs, workstations, smartphones, ta…",https://www.adzuna.com.au/details/5362958156?utm_medium=api&utm_source=d8fd1a4d,data analyst,au
